1.456913827655310634e+00,3.616975382978890252e+01
1.464929859719438898e+00,3.615355282536523873e+01
1.472945891783567163e+00,3.615660296383734362e+01
1.480961923847695427e+00,3.610224243076232398e+01
1.488977955911823692e+00,3.609952020748498569e+01
1.496993987975951956e+00,3.606751450966837069e+01
1.505010020040080221e+00,3.604520936394197861e+01
1.513026052104208485e+00,3.599918018068036218e+01
1.521042084168336750e+00,3.597479225858202767e+01
1.529058116232465014e+00,3.592980937363928717e+01
1.537074148296593279e+00,3.589127627463922465e+01
1.545090180360721543e+00,3.585247933462324710e+01
1.553106212424849808e+00,3.583220398718201949e+01
1.561122244488978072e+00,3.577612989679456490e+01
1.569138276553106115e+00,3.573996407980014567e+01
1.577154308617234379e+00,3.568400862809113505e+01
1.585170340681362644e+00,3.563491678818490982e+01
1.593186372745490909e+00,3.558975189910407977e+01
1.601202404809619173e+00,3.553110305365147070e+01
1.609218436873747438e+00,3.551729844029544836e+01
1.617234468937875702e+00,3.543092116632017508e+01
1.625250501002003967e+00,3.536872328291939027e+01
1.633266533066132231e+00,3.531466610999158462e+01
1.641282565130260496e+00,3.524976255146295756e+01
1.649298597194388760e+00,3.518778824065486788e+01
1.657314629258517025e+00,3.512492438281360307e+01
1.665330661322645289e+00,3.505010475549216409e+01
1.673346693386773332e+00,3.501505235242450453e+01
1.681362725450901596e+00,3.492046678083492139e+01
1.689378757515029861e+00,3.485370480965006834e+01
1.697394789579158125e+00,3.476921019587896922e+01
1.705410821643286390e+00,3.471019743557352655e+01
1.713426853707414654e+00,3.461440615408150734e+01
1.721442885771542919e+00,3.453168056518021700e+01
1.729458917835671183e+00,3.445455644510651894e+01
1.737474949899799448e+00,3.438574848168875775e+01
1.745490981963927712e+00,3.428854367769859124e+01
1.753507014028055977e+00,3.420808857648369639e+01
1.761523046092184241e+00,3.413707197800484749e+01
1.769539078156312506e+00,3.401417717741879443e+01
1.777555110220440771e+00,3.393473156363539545e+01
1.785571142284569035e+00,3.384440150025224625e+01
1.793587174348697300e+00,3.376072211331594985e+01
1.801603206412825564e+00,3.364624650454717880e+01
1.809619238476953829e+00,3.355832490931377521e+01
1.817635270541082093e+00,3.344955065662230709e+01
1.825651302605210358e+00,3.334633274547061887e+01
1.833667334669338622e+00,3.323724807877049159e+01
1.841683366733466887e+00,3.312884892142285054e+01
1.849699398797595151e+00,3.303744373524849465e+01
1.857715430861723416e+00,3.292553784394097960e+01
1.865731462925851680e+00,3.282427530047172581e+01
1.873747494989979945e+00,3.270840252565292161e+01
1.881763527054108209e+00,3.258739055178800470e+01
1.889779559118236474e+00,3.247051777181616927e+01
1.897795591182364738e+00,3.234740102926348015e+01
1.905811623246493003e+00,3.223800276921696195e+01
1.913827655310621267e+00,3.210901947737706763e+01
1.921843687374749532e+00,3.199175929037689059e+01
1.929859719438877796e+00,3.189209321146370968e+01
1.937875751503006061e+00,3.175046695252949291e+01
1.945891783567134325e+00,3.160553395741815663e+01
1.953907815631262590e+00,3.149888506764917295e+01
1.961923847695390855e+00,3.139263066081784714e+01
1.969939879759519119e+00,3.126394923281029392e+01
1.977955911823647162e+00,3.111982711500258603e+01
1.985971943887775426e+00,3.098716083214630501e+01
1.993987975951903691e+00,3.083866968451975765e+01
2.002004008016031733e+00,3.072838301266681071e+01
2.010020040080160442e+00,3.056421203145762533e+01
2.018036072144288262e+00,3.044288586151132492e+01
2.026052104208416971e+00,3.029337255225265935e+01
2.034068136272544791e+00,3.017184500722429874e+01
2.042084168336673500e+00,3.002829567119847454e+01
2.050100200400801320e+00,2.989754265267253430e+01
2.058116232464930029e+00,2.974677008120519872e+01
2.066132264529057849e+00,2.959067876023661370e+01
2.074148296593186558e+00,2.942463732258894638e+01
2.082164328657314378e+00,2.928955519528648210e+01
2.090180360721443087e+00,2.916003399752418446e+01
2.098196392785570907e+00,2.899757375242589319e+01
2.106212424849699616e+00,2.882779552966611547e+01
2.114228456913827436e+00,2.867528267184528801e+01
2.122244488977956145e+00,2.853151808662907030e+01
2.130260521042083965e+00,2.836450142385345430e+01
2.138276553106212230e+00,2.821407808561025377e+01
2.146292585170340494e+00,2.807308275175805790e+01
2.154308617234468759e+00,2.790116039203391196e+01
2.162324649298597024e+00,2.774491066440429421e+01
2.170340681362725288e+00,2.759615063882433716e+01
2.178356713426853553e+00,2.739881161554343336e+01
2.186372745490981817e+00,2.725409213253979246e+01
2.194388777555110082e+00,2.709035214892397647e+01
2.202404809619238346e+00,2.693232245831597282e+01
2.210420841683366611e+00,2.676613544237780218e+01
2.218436873747494875e+00,2.659001269564810244e+01
2.226452905811623140e+00,2.642512805445640822e+01
2.234468937875751404e+00,2.626798825738882570e+01
2.242484969939879669e+00,2.610368219421985359e+01
2.250501002004007933e+00,2.592953251302135342e+01
2.258517034068136198e+00,2.572033911679551466e+01
2.266533066132264462e+00,2.555219091233756501e+01
2.274549098196392727e+00,2.539927006343980054e+01
2.282565130260520991e+00,2.521692632850894711e+01
2.290581162324649256e+00,2.502546966980523635e+01
2.298597194388777520e+00,2.485494476683336273e+01
2.306613226452905785e+00,2.469339838528405195e+01
2.314629258517034049e+00,2.451622696412901803e+01
2.322645290581162314e+00,2.433068516648380353e+01
2.330661322645290578e+00,2.413978328713182009e+01
2.338677354709418843e+00,2.396568021970753293e+01
2.346693386773546663e+00,2.377137745035480521e+01
2.354709418837675372e+00,2.360534089365436472e+01
2.362725450901803192e+00,2.340393774209340094e+01
2.370741482965931901e+00,2.322730285916176740e+01
2.378757515030059722e+00,2.304209296133440432e+01
2.386773547094188430e+00,2.285403774231612672e+01
2.394789579158316251e+00,2.267330039089722149e+01
2.402805611222444959e+00,2.248649867470685848e+01
2.410821643286572780e+00,2.229950885566924867e+01
2.418837675350701488e+00,2.210424399563015996e+01
2.426853707414829309e+00,2.191802159962359653e+01
2.434869739478958017e+00,2.174922813162013568e+01
2.442885771543085838e+00,2.152601732936450318e+01
2.450901803607214546e+00,2.134078626498268250e+01
2.458917835671342367e+00,2.116741275310386783e+01
2.466933867735471075e+00,2.097501222083975847e+01
2.474949899799598896e+00,2.077603374452457530e+01
2.482965931863727604e+00,2.057307922846021597e+01
2.490981963927855425e+00,2.039125721476511188e+01
2.498997995991984133e+00,2.018063447835934809e+01
2.507014028056111954e+00,2.000286789019412481e+01
2.515030060120240663e+00,1.981644127712160497e+01
2.523046092184368483e+00,1.962387288435079569e+01
2.531062124248497192e+00,1.942263908022756880e+01
2.539078156312625012e+00,1.923369506655297201e+01
2.547094188376753277e+00,1.901810311386711305e+01
2.555110220440881541e+00,1.881361195214056892e+01
2.563126252505009806e+00,1.862595283948282443e+01
2.571142284569138070e+00,1.843485642987941375e+01
2.579158316633266335e+00,1.824335852493451426e+01
2.587174348697394599e+00,1.802392056110968355e+01
2.595190380761522864e+00,1.783195522974259006e+01
2.603206412825651128e+00,1.765065493517508344e+01
2.611222444889779393e+00,1.743280792716630856e+01
2.619238476953907657e+00,1.723407313916682071e+01
2.627254509018035922e+00,1.705706364916870044e+01
2.635270541082164186e+00,1.683808472431821102e+01
2.643286573146292451e+00,1.664411024656648053e+01
2.651302605210420715e+00,1.644562386558036593e+01
2.659318637274548980e+00,1.624210225750411141e+01
2.667334669338677244e+00,1.605931793589581247e+01
2.675350701402805509e+00,1.584536564137035164e+01
2.683366733466933773e+00,1.563967648988834469e+01
2.691382765531062038e+00,1.544854912599440055e+01
2.699398797595190302e+00,1.524021133836449060e+01
2.707414829659318567e+00,1.503885341089867111e+01
2.715430861723446831e+00,1.482266759985038007e+01
2.723446893787575096e+00,1.463993204746617316e+01
2.731462925851703361e+00,1.444430165104808417e+01
2.739478957915831625e+00,1.424346648277848182e+01
2.747494989979959890e+00,1.405941169932257750e+01
2.755511022044087710e+00,1.384364478912611496e+01
2.763527054108216419e+00,1.365150782519232564e+01
2.771543086172344239e+00,1.345207746898369550e+01
2.779559118236472948e+00,1.324137885875163256e+01
2.787575150300600768e+00,1.305787293202060440e+01
2.795591182364729477e+00,1.284675621006517510e+01
2.803607214428857297e+00,1.265429522287765707e+01
2.811623246492986006e+00,1.243932980356880158e+01
2.819639278557113826e+00,1.223638061202994365e+01
2.827655310621242535e+00,1.204816070809176942e+01
2.835671342685370355e+00,1.183825123642518662e+01
2.843687374749499064e+00,1.165810223594887951e+01
2.851703406813626884e+00,1.144609403877774234e+01
2.859719438877755593e+00,1.123997337568142285e+01
2.867735470941883413e+00,1.104792435968843378e+01
2.875751503006012122e+00,1.085697636977831948e+01
2.883767535070139942e+00,1.068718634707603243e+01
2.891783567134268651e+00,1.045410561658981585e+01
2.899799599198396471e+00,1.028033165487415346e+01
2.907815631262525180e+00,1.005925673713858970e+01
2.915831663326653000e+00,9.887381942572430304e+00
2.923847695390781709e+00,9.691240201402408161e+00
2.931863727454909530e+00,9.484940849704400989e+00
2.939879759519038238e+00,9.268970206295707115e+00
2.947895791583166059e+00,9.087464766024947238e+00
2.955911823647294323e+00,8.908671891832732115e+00
2.963927855711422588e+00,8.693638681598486073e+00
2.971943887775550852e+00,8.509686120063831183e+00
2.979959919839679117e+00,8.338477502477349645e+00
2.987975951903807381e+00,8.137651962960141816e+00
2.995991983967935646e+00,7.934961034325565876e+00
3.004008016032063910e+00,7.758294613252081362e+00
3.012024048096192175e+00,7.551621335819957537e+00
3.020040080160320439e+00,7.384317053500664585e+00
3.028056112224448704e+00,7.197417781812307069e+00
3.036072144288576968e+00,7.012120262604890186e+00
3.044088176352705233e+00,6.800541230953249361e+00
3.052104208416833497e+00,6.616144035319496908e+00
3.060120240480961762e+00,6.425235609653361379e+00
3.068136272545090026e+00,6.248062807954093856e+00
3.076152304609218291e+00,6.074260733240345544e+00
3.084168336673346555e+00,5.895590200120266466e+00
3.092184368737474820e+00,5.693482527833532814e+00
3.100200400801603084e+00,5.522788927256158331e+00
3.108216432865731349e+00,5.334712169197191933e+00
3.116232464929859614e+00,5.164057274804243036e+00
3.124248496993987878e+00,4.971121390535248707e+00
3.132264529058116143e+00,4.799538352767955374e+00
3.140280561122244407e+00,4.631072325282585389e+00
3.148296593186372672e+00,4.466364756787883472e+00
3.156312625250500936e+00,4.276399684905803689e+00
3.164328657314629201e+00,4.098774270464434544e+00
3.172344689378757465e+00,3.903564631784166128e+00
3.180360721442885730e+00,3.746937202076364049e+00
3.188376753507013994e+00,3.562788615191860853e+00
3.196392785571142259e+00,3.403451861104186182e+00
3.204408817635270523e+00,3.250063246361040825e+00
3.212424849699398788e+00,3.071015645709761710e+00
3.220440881763527052e+00,2.892897809486218108e+00
3.228456913827655317e+00,2.713555335469025831e+00
3.236472945891783581e+00,2.571089262359487204e+00
3.244488977955911846e+00,2.398383225584085565e+00
3.252505010020040110e+00,2.216667845245059887e+00
3.260521042084167931e+00,2.065439891787908433e+00
3.268537074148296195e+00,1.895530278523986478e+00
3.276553106212424460e+00,1.734902659023949356e+00
3.284569138276552724e+00,1.580034207306533878e+00
3.292585170340680989e+00,1.400712947407188436e+00
3.300601202404809253e+00,1.287178969315811772e+00
3.308617234468937518e+00,1.111924071995523455e+00
3.316633266533065783e+00,9.439614963515053914e-01
3.324649298597194047e+00,7.920580471891195407e-01
3.332665330661322312e+00,6.361706655885941419e-01
3.340681362725450576e+00,4.875161842378441523e-01
3.348697394789578841e+00,3.431413166748010779e-01
3.356713426853707105e+00,1.883113635612748138e-01
3.364729458917835370e+00,4.402570059606343567e-02
3.372745490981963634e+00,-9.397680673802694118e-02
3.380761523046091899e+00,-2.517490090473018527e-01
3.388777555110220163e+00,-3.817867173008936410e-01
3.396793587174348428e+00,-5.253386638060969505e-01
3.404809619238476692e+00,-6.825769445397672497e-01
3.412825651302604957e+00,-8.027303665658480636e-01
3.420841683366733221e+00,-9.461122812139693972e-01
3.428857715430861486e+00,-1.084293256339946110e+00
3.436873747494989750e+00,-1.218243465757837374e+00
3.444889779559118015e+00,-1.375105663517176335e+00
3.452905811623246279e+00,-1.496985933236069322e+00
3.460921843687374544e+00,-1.622325310887787087e+00
3.468937875751502808e+00,-1.760490492178135025e+00
3.476953907815631073e+00,-1.882451855805106211e+00
3.484969939879759337e+00,-2.012934817886863126e+00
3.492985971943887602e+00,-2.125553606389707806e+00
3.501002004008015867e+00,-2.252838864492212601e+00
3.509018036072144131e+00,-2.379193696979995831e+00
3.517034068136272396e+00,-2.496247419280091417e+00
3.525050100200400660e+00,-2.614115063004171180e+00
3.533066132264528925e+00,-2.745584738310980821e+00
3.541082164328657189e+00,-2.860842839352032208e+00
3.549098196392785454e+00,-2.970852600842455171e+00
3.557114228456913718e+00,-3.078263874319323357e+00
3.565130260521041983e+00,-3.200747771669625319e+00
3.573146292585170247e+00,-3.306915482379148674e+00
3.581162324649298512e+00,-3.437879562334030137e+00
3.589178356713426776e+00,-3.537430806411186346e+00
3.597194388777555041e+00,-3.628574755752161263e+00
3.605210420841683305e+00,-3.761873866072859673e+00
3.613226452905811570e+00,-3.837470106623194877e+00
3.621242484969939834e+00,-3.943242595291437169e+00
3.629258517034068099e+00,-4.050135325590212609e+00
3.637274549098196363e+00,-4.137034916162702913e+00
3.645290581162324628e+00,-4.244077525988871002e+00
3.653306613226452892e+00,-4.323265376257504400e+00
3.661322645290581157e+00,-4.400328645002010042e+00
3.669338677354708977e+00,-4.528309289132385729e+00
3.677354709418837242e+00,-4.608222025297685320e+00
3.685370741482965506e+00,-4.677411670279959743e+00
3.693386773547093771e+00,-4.773177906778234281e+00
3.701402805611222036e+00,-4.829190155522285366e+00
3.709418837675350300e+00,-4.925180722230086516e+00
3.717434869739478565e+00,-5.020122408727188734e+00
3.725450901803606829e+00,-5.093334508177504105e+00
3.733466933867735094e+00,-5.178634149321439395e+00
3.741482965931863358e+00,-5.253241542723257496e+00
3.749498997995991623e+00,-5.291617977542309781e+00
3.757515030060119887e+00,-5.394809084788832365e+00
3.765531062124248152e+00,-5.461877064435665119e+00
3.773547094188376416e+00,-5.521850262548463562e+00
3.781563126252504681e+00,-5.590703094632759829e+00
3.789579158316632945e+00,-5.634572400608877984e+00
3.797595190380761210e+00,-5.727922156737363046e+00
3.805611222444889474e+00,-5.764367659126762966e+00
3.813627254509017739e+00,-5.838767340704953845e+00
3.821643286573146003e+00,-5.894672016802979364e+00
3.829659318637274268e+00,-5.925648341607985259e+00
3.837675350701402532e+00,-5.989511972366369008e+00
3.845691382765530797e+00,-6.039448225569668871e+00
3.853707414829659061e+00,-6.102911661489121009e+00
3.861723446893787326e+00,-6.120858196380724259e+00
3.869739478957915590e+00,-6.190182778375471706e+00
3.877755511022043855e+00,-6.216522687839828976e+00
3.885771543086172120e+00,-6.251270849285995190e+00
3.893787575150300384e+00,-6.316686525432932520e+00
3.901803607214428649e+00,-6.339969016385356149e+00
3.909819639278556913e+00,-6.377720562568470974e+00
3.917835671342685178e+00,-6.397583626861258921e+00
3.925851703406813442e+00,-6.441549333207529315e+00
3.933867735470941707e+00,-6.464356158335952784e+00
3.941883767535069971e+00,-6.504420518228962500e+00
3.949899799599198236e+00,-6.500282425014275667e+00
3.957915831663326500e+00,-6.530587228771042696e+00
3.965931863727454765e+00,-6.537126538890677629e+00
3.973947895791583029e+00,-6.563776559152604051e+00
3.981963927855711294e+00,-6.594149701092198335e+00
3.989979959919839558e+00,-6.619334264913396382e+00
3.997995991983967823e+00,-6.612062862589654699e+00
4.006012024048096087e+00,-6.619620674139956584e+00
4.014028056112223908e+00,-6.604433562904190147e+00
4.022044088176352616e+00,-6.628406637376014210e+00
4.030060120240481325e+00,-6.637907771279931701e+00
4.038076152304609145e+00,-6.640772464070442638e+00
4.046092184368736966e+00,-6.628934664541279886e+00
4.054108216432865675e+00,-6.662904765641223470e+00
4.062124248496994383e+00,-6.630547728376707362e+00
4.070140280561122204e+00,-6.607354269409476899e+00
4.078156312625250024e+00,-6.601727903054008806e+00
4.086172344689378733e+00,-6.606670545713452469e+00
4.094188376753506553e+00,-6.599084055670315863e+00
4.102204408817634373e+00,-6.584763791207721262e+00
4.110220440881763082e+00,-6.546858443936207195e+00
4.118236472945891791e+00,-6.539551900615346192e+00
4.126252505010019611e+00,-6.512184231022424719e+00
4.134268537074147432e+00,-6.491415327822569026e+00
4.142284569138276140e+00,-6.462253335023399714e+00
4.150300601202404849e+00,-6.415986004936796938e+00
4.158316633266532669e+00,-6.407739501833285445e+00
4.166332665330660490e+00,-6.389441931679899156e+00
4.174348697394789198e+00,-6.334182439933260689e+00
4.182364729458917907e+00,-6.324994361818575328e+00
4.190380761523045727e+00,-6.254361863392771781e+00
4.198396793587173548e+00,-6.228539688826399967e+00
4.206412825651302256e+00,-6.177821866805783380e+00
4.214428857715430965e+00,-6.138356893773843304e+00
4.222444889779558785e+00,-6.076531142630475557e+00
4.230460921843686606e+00,-6.039193250995910311e+00
4.238476953907815314e+00,-5.997884559496550416e+00
4.246492985971944023e+00,-5.933419278286410581e+00
4.254509018036071843e+00,-5.889866315116057294e+00
4.262525050100199664e+00,-5.817362782858763737e+00
4.270541082164328373e+00,-5.757975803488098343e+00
4.278557114228457081e+00,-5.672749066170457155e+00
4.286573146292584902e+00,-5.641253455112231308e+00
4.294589178356712722e+00,-5.556704171197734077e+00
4.302605210420841431e+00,-5.506781342939746970e+00
4.310621242484970139e+00,-5.412964151925931056e+00
4.318637274549097960e+00,-5.345449523301022410e+00
4.326653306613225780e+00,-5.270536686275051785e+00
4.334669338677354489e+00,-5.192852440253982849e+00
4.342685370741483197e+00,-5.117733337383297609e+00
4.350701402805611018e+00,-5.021403674536758288e+00
4.358717434869738838e+00,-4.943054808145791235e+00
4.366733466933867547e+00,-4.851841061744732286e+00
4.374749498997996255e+00,-4.756785926828269950e+00
4.382765531062124076e+00,-4.676708023113039125e+00
4.390781563126251896e+00,-4.546118721617372849e+00
4.398797595190380605e+00,-4.462508224487113928e+00
4.406813627254509314e+00,-4.390881704174801392e+00
4.414829659318637134e+00,-4.291647696160610259e+00
4.422845691382764954e+00,-4.181935457411192658e+00
4.430861723446893663e+00,-4.081613643791094148e+00
4.438877755511022372e+00,-3.977720711097671114e+00
4.446893787575150192e+00,-3.867889777299293286e+00
4.454909819639278012e+00,-3.761830829635063100e+00
4.462925851703406721e+00,-3.628064366580878719e+00
4.470941883767535430e+00,-3.529395465082245220e+00
4.478957915831663250e+00,-3.412515091741046280e+00
4.486973947895791071e+00,-3.301546351861516015e+00
4.494989979959919779e+00,-3.164912046024320524e+00
4.503006012024047600e+00,-3.031822458639757745e+00
4.511022044088175420e+00,-2.917098289114677279e+00
4.519038076152304129e+00,-2.789242874451609122e+00
4.527054108216432837e+00,-2.632262258999582105e+00
4.535070140280560658e+00,-2.524806168443790355e+00
4.543086172344688478e+00,-2.399187403624126524e+00
4.551102204408817187e+00,-2.239850905871307418e+00
4.559118236472945895e+00,-2.101369478352223652e+00
4.567134268537073716e+00,-1.958513551776305261e+00
4.575150300601201536e+00,-1.821487119518191866e+00
4.583166332665330245e+00,-1.659761460602743099e+00
4.591182364729458953e+00,-1.532258603209438075e+00
4.599198396793586774e+00,-1.383535929230208517e+00
4.607214428857714594e+00,-1.226891722171157495e+00
4.615230460921843303e+00,-1.066759153457445208e+00
4.623246492985972012e+00,-9.185981011264189311e-01
4.631262525050099832e+00,-7.637813941637349169e-01
4.639278557114227652e+00,-6.038879389344852244e-01
4.647294589178356361e+00,-4.245383527918307753e-01
4.655310621242485070e+00,-2.548418599622304659e-01
4.663326653306612890e+00,-1.050613377953443228e-01
4.671342685370740710e+00,5.711455914364208658e-02
4.679358717434869419e+00,2.421678076309267402e-01
4.687374749498998128e+00,4.074528220666701617e-01
4.695390781563125948e+00,5.923709052192349667e-01
4.703406813627253769e+00,7.686039698809983278e-01
4.711422845691382477e+00,9.285426518067355639e-01
4.719438877755511186e+00,1.107469962362075622e+00
4.727454909819639006e+00,1.300106759013213376e+00
4.735470941883766827e+00,1.502722917483401588e+00
4.743486973947895535e+00,1.664233933697486290e+00
4.751503006012024244e+00,1.865095893599228782e+00
4.759519038076152064e+00,2.044462936686113785e+00
4.767535070140279885e+00,2.244312240447536411e+00
4.775551102204408593e+00,2.439708359986436648e+00
4.783567134268537302e+00,2.634994191509582695e+00
4.791583166332665122e+00,2.843682184838354221e+00
4.799599198396792943e+00,3.026089993709272896e+00
4.807615230460921651e+00,3.241378864511922142e+00
4.815631262525050360e+00,3.449585510297145330e+00
4.823647294589178181e+00,3.639777953120596266e+00
4.831663326653306001e+00,3.851835956119564308e+00
4.839679358717434710e+00,4.078872430074444999e+00
4.847695390781563418e+00,4.275823034931775624e+00
4.855711422845691239e+00,4.487825406678078721e+00
4.863727454909819059e+00,4.715114881259254709e+00
4.871743486973947768e+00,4.938750874271573110e+00
4.879759519038076476e+00,5.166129197677065576e+00
4.887775551102204297e+00,5.384636763135783433e+00
4.895791583166332117e+00,5.585208829335535086e+00
4.903807615230460826e+00,5.817198363480068579e+00
4.911823647294588646e+00,6.052726961339256917e+00
4.919839679358716467e+00,6.284927521261698402e+00
4.927855711422845175e+00,6.531942807439759413e+00
4.935871743486973884e+00,6.778795780289122774e+00
4.943887775551101704e+00,6.989526956484574782e+00
4.951903807615229525e+00,7.216415458408035555e+00
4.959919839679358233e+00,7.458152649347334240e+00
4.967935871743486942e+00,7.709716158213788972e+00
4.975951903807614762e+00,7.946999743307515018e+00
4.983967935871742583e+00,8.195010867677913424e+00
4.991983967935871291e+00,8.436020219718791679e+00
5.000000000000000000e+00,8.695566092218868448e+00
